iter	Logloss
302	0.0006811108322
303	0.0006811108322
304	0.0006811108322
305	0.0006811047999
306	0.0006811047999
307	0.0006811047999
308	0.0006811047999
309	0.0006811047999
310	0.0006811047999
311	0.0006811047999
312	0.0006811047999
313	0.0006811047999
314	0.0006811047999
315	0.0006811047999
316	0.0006811047999
317	0.0006811047999
318	0.0006811047999
319	0.0006811047999
320	0.0006811047999
321	0.0006811047999
322	0.0006811047999
323	0.0006811047999
324	0.0006811047999
325	0.0006811047999
326	0.0006811047999
327	0.0006811047999
328	0.0006811047999
329	0.0006811047999
330	0.0006811047999
331	0.0006811047999
332	0.0006811047999
333	0.0006811047999
334	0.0006811047999
335	0.0006811047999
336	0.0006811047999
337	0.0006811047999
338	0.0006811047999
339	0.0006811047999
340	0.0006811047999
341	0.0006811047999
342	0.0006811047999
343	0.0006811047999
344	0.0006811047999
345	0.0006811047999
346	0.0006811047999
347	0.0006811047999
348	0.0006811047999
349	0.0006811047999
350	0.0006811047999
351	0.0006811047999
352	0.0006811047999
353	0.0006811047999
354	0.0006811047999
355	0.0006811047999
356	0.0006811047999
357	0.0006811047999
358	0.0006811047999
359	0.0006811047999
360	0.0006811047999
361	0.0006811047999
362	0.0006811047999
363	0.0006811047999
364	0.0006811047999
365	0.0006811047999
366	0.0006811047999
367	0.0006811047999
368	0.0006811047999
369	0.0006811047999
370	0.0006811047999
371	0.0006811047999
372	0.0006811047999
373	0.0006811047999
374	0.0006811047999
375	0.0006811047999
376	0.0006811047999
377	0.0006811047999
378	0.0006811047999
379	0.0006811047999
380	0.0006811047999
381	0.0006811047999
382	0.0006811047999
383	0.0006811047999
384	0.0006811047999
385	0.0006811047999
386	0.0006811047999
387	0.0006811047999
388	0.0006811047999
389	0.0006811047999
390	0.0006811047999
391	0.0006811047999
392	0.0006811047999
393	0.0006811047999
394	0.0006811047999
395	0.0006811047999
396	0.0006811047999
397	0.0006811047999
398	0.0006811047999
399	0.0006811047999
400	0.0006811047999
401	0.0006811047999
402	0.0006811047999
403	0.0006811047999
404	0.0006811047999
405	0.0006811047999
406	0.0006811047999
407	0.0006811047999
408	0.0006811047999
409	0.0006811047999
410	0.0006811047999
411	0.0006811047999
412	0.0006811047999
413	0.0006811047999
414	0.0006811047999
415	0.0006811047999
416	0.0006811047999
417	0.0006811047999
418	0.0006811047999
419	0.0006811047999
420	0.0006811047999
421	0.0006811047999
422	0.0006811047999
423	0.0006811047999
424	0.0006811047999
425	0.0006811047999
426	0.0006811047999
427	0.0006811047999
428	0.0006811047999
429	0.0006811047999
430	0.0006811047999
431	0.0006811047999
432	0.0006811047999
433	0.0006811047999
434	0.0006811047999
435	0.0006811047999
436	0.0006811047999
437	0.0006811047999
438	0.0006811047999
439	0.0006811047999
440	0.0006811047999
441	0.0006811047999
442	0.0006811047999
443	0.0006811047999
444	0.0006811047999
445	0.0006811047999
446	0.0006811047999
447	0.0006811047999
448	0.0006811047999
449	0.0006811047999
450	0.0006811047999
451	0.0006811047999
452	0.0006811047999
453	0.0006811047999
454	0.0006811047999
455	0.0006811047999
456	0.0006811047999
457	0.0006811047999
458	0.0006811047999
459	0.0006811047999
460	0.0006811047999
461	0.0006811047999
462	0.0006811047999
463	0.0006811047999
464	0.0006811047999
465	0.0006811047999
466	0.0006811047999
467	0.0006811047999
468	0.0006811047999
469	0.0006811047999
470	0.0006811047999
471	0.0006811047999
472	0.0006811047999
473	0.0006811047999
474	0.0006811047999
475	0.0006811047999
476	0.0006811047999
477	0.0006811047999
478	0.0006811047999
479	0.0006811047999
480	0.0006811047999
481	0.0006811047999
482	0.0006811047999
483	0.0006811047999
484	0.0006811047999
485	0.0006811047999
486	0.0006811047999
487	0.0006811047999
488	0.0006811047999
489	0.0006811047999
490	0.0006811047999
491	0.0006811047999
492	0.0006811047999
493	0.0006811047999
494	0.0006811047999
495	0.0006811047999
496	0.0006811047999
497	0.0006811047999
498	0.0006811047999
499	0.0006811047999
500	0.0006811047999
501	0.0006811047999
502	0.0006811047999
503	0.0006811047999
504	0.0006811047999
505	0.0006811047999
506	0.0006811047999
507	0.0006811047999
508	0.0006811047999
509	0.0006811047999
510	0.0006811047999
511	0.0006811047999
512	0.0006811047999
513	0.0006811047999
514	0.0006811047999
515	0.0006811047999
516	0.0006811047999
517	0.0006811047999
518	0.0006811047999
519	0.0006811047999
520	0.0006811047999
521	0.0006811047999
522	0.0006811047999
523	0.0006811047999
524	0.0006811047999
525	0.0006811047999
526	0.0006811047999
527	0.0006811047999
528	0.0006811047999
529	0.0006811047999
530	0.0006811047999
531	0.0006811047999
532	0.0006811047999
533	0.0006811047999
534	0.0006811047999
535	0.0006811047999
536	0.0006811047999
537	0.0006811047999
538	0.0006811047999
539	0.0006811047999
540	0.0006811047999
541	0.0006811047999
542	0.0006811047999
543	0.0006811047999
544	0.0006811047999
545	0.0006811047999
546	0.0006811047999
547	0.0006811047999
548	0.0006811047999
549	0.0006811047999
550	0.0006811047999
551	0.0006811047999
552	0.0006811047999
553	0.0006811047999
554	0.0006811047999
555	0.0006811047999
556	0.0006811047999
557	0.0006811047999
558	0.0006811047999
559	0.0006811047999
560	0.0006811047999
561	0.0006811047999
562	0.0006811047999
563	0.0006811047999
564	0.0006811047999
565	0.0006811047999
566	0.0006811047999
567	0.0006811047999
568	0.0006811047999
569	0.0006811047999
570	0.0006811047999
571	0.0006811047999
572	0.0006811047999
573	0.0006811047999
574	0.0006811047999
575	0.0006811047999
576	0.0006811047999
577	0.0006811047999
578	0.0006811047999
579	0.0006811047999
580	0.0006811047999
581	0.0006811047999
582	0.0006811047999
583	0.0006811047999
584	0.0006811047999
585	0.0006811047999
586	0.0006811047999
587	0.0006811047999
588	0.0006811047999
589	0.0006811047999
590	0.0006811047999
591	0.0006811047999
592	0.0006811047999
593	0.0006811047999
594	0.0006811047999
595	0.0006811047999
596	0.0006811047999
597	0.0006811047999
598	0.0006811047999
599	0.0006811047999
600	0.0006811047999
601	0.0006811047999
602	0.0006811047999
603	0.0006811047999
604	0.0006811047999
605	0.0006811047999
606	0.0006811047999
607	0.0006811047999
608	0.0006811047999
609	0.0006811047999
610	0.0006811047999
611	0.0006811047999
612	0.0006811047999
613	0.0006811047999
614	0.0006811047999
615	0.0006811047999
616	0.0006811047999
617	0.0006811047999
618	0.0006811047999
619	0.0006811047999
620	0.0006811047999
621	0.0006811047999
622	0.0006811047999
623	0.0006811047999
624	0.0006811047999
625	0.0006811047999
626	0.0006811047999
627	0.0006811047999
628	0.0006811047999
629	0.0006811047999
630	0.0006811047999
631	0.0006811047999
632	0.0006811047999
633	0.0006811047999
634	0.0006811047999
635	0.0006811047999
636	0.0006811047999
637	0.0006811047999
638	0.0006811047999
639	0.0006811047999
640	0.0006811047999
641	0.0006811047999
642	0.0006811047999
643	0.0006811047999
644	0.0006811047999
645	0.0006811047999
646	0.0006811047999
647	0.0006811047999
648	0.0006811047999
649	0.0006811047999
650	0.0006811047999
651	0.0006811047999
652	0.0006811047999
653	0.0006811047999
654	0.0006811047999
655	0.0006811047999
656	0.0006811047999
657	0.0006811047999
658	0.0006811047999
659	0.0006811047999
660	0.0006811047999
661	0.0006811047999
662	0.0006811047999
663	0.0006811047999
664	0.0006811047999
665	0.0006811047999
666	0.0006811047999
667	0.0006811047999
668	0.0006811047999
669	0.0006811047999
670	0.0006811047999
671	0.0006811047999
672	0.0006811047999
673	0.0006811047999
674	0.0006811047999
675	0.0006811047999
676	0.0006811047999
677	0.0006811047999
678	0.0006811047999
679	0.0006811047999
680	0.0006811047999
681	0.0006811047999
682	0.0006811047999
683	0.0006811047999
684	0.0006811047999
685	0.0006811047999
686	0.0006811047999
687	0.0006811047999
688	0.0006811047999
689	0.0006811047999
690	0.0006811047999
691	0.0006811047999
692	0.0006811047999
693	0.0006811047999
694	0.0006811047999
695	0.0006811047999
696	0.0006811047999
697	0.0006811047999
698	0.0006811047999
699	0.0006811047999
700	0.0006811047999
701	0.0006811047999
702	0.0006811047999
703	0.0006811047999
704	0.0006811047999
705	0.0006811047999
706	0.0006811047999
707	0.0006811047999
708	0.0006811047999
709	0.0006811047999
710	0.0006811047999
711	0.0006811047999
712	0.0006811047999
713	0.0006811047999
714	0.0006811047999
715	0.0006811047999
716	0.0006811047999
717	0.0006811047999
718	0.0006811047999
719	0.0006811047999
720	0.0006811047999
721	0.0006811047999
722	0.0006811047999
723	0.0006811047999
724	0.0006811047999
725	0.0006811047999
726	0.0006811047999
727	0.0006811047999
728	0.0006811047999
729	0.0006811047999
730	0.0006811047999
731	0.0006811047999
732	0.0006811047999
733	0.0006811047999
734	0.0006811047999
735	0.0006811047999
736	0.0006811047999
737	0.0006811047999
738	0.0006811047999
739	0.0006811047999
740	0.0006811047999
741	0.0006811047999
742	0.0006811047999
743	0.0006811047999
744	0.0006811047999
745	0.0006811047999
746	0.0006811047999
747	0.0006811047999
748	0.0006811047999
749	0.0006811047999
750	0.0006811047999
751	0.0006811047999
752	0.0006811047999
753	0.0006811047999
754	0.0006811047999
755	0.0006811047999
756	0.0006811047999
757	0.0006811047999
758	0.0006811047999
759	0.0006811047999
760	0.0006811047999
761	0.0006811047999
762	0.0006811047999
763	0.0006811047999
764	0.0006811047999
765	0.0006811047999
766	0.0006811047999
767	0.0006811047999
768	0.0006811047999
769	0.0006811047999
770	0.0006811047999
771	0.0006811047999
772	0.0006811047999
773	0.0006811047999
774	0.0006811047999
775	0.0006811047999
776	0.0006811047999
777	0.0006811047999
778	0.0006811047999
779	0.0006811047999
780	0.0006811047999
781	0.0006811047999
782	0.0006811047999
783	0.0006811047999
784	0.0006811047999
785	0.0006811047999
786	0.0006811047999
787	0.0006811047999
788	0.0006811047999
789	0.0006811047999
790	0.0006811047999
791	0.0006811047999
792	0.0006811047999
793	0.0006811047999
794	0.0006811047999
795	0.0006811047999
796	0.0006811047999
797	0.0006811047999
798	0.0006811047999
799	0.0006811047999
800	0.0006811047999
801	0.0006811047999
802	0.0006811047999
803	0.0006811047999
804	0.0006811047999
805	0.0006811047999
806	0.0006811047999
807	0.0006811047999
808	0.0006811047999
809	0.0006811047999
810	0.0006811047999
811	0.0006811047999
812	0.0006811047999
813	0.0006811047999
814	0.0006811047999
815	0.0006811047999
816	0.0006811047999
817	0.0006811047999
818	0.0006811047999
819	0.0006811047999
820	0.0006811047999
821	0.0006811047999
822	0.0006811047999
823	0.0006811047999
824	0.0006811047999
825	0.0006811047999
826	0.0006811047999
827	0.0006811047999
828	0.0006811047999
829	0.0006811047999
830	0.0006811047999
831	0.0006811047999
832	0.0006811047999
833	0.0006811047999
834	0.0006811047999
835	0.0006811047999
836	0.0006811047999
837	0.0006811047999
838	0.0006811047999
839	0.0006811047999
840	0.0006811047999
841	0.0006811047999
842	0.0006811047999
843	0.0006811047999
844	0.0006811047999
845	0.0006811047999
846	0.0006811047999
847	0.0006811047999
848	0.0006811047999
849	0.0006811047999
850	0.0006811047999
851	0.0006811047999
852	0.0006811047999
853	0.0006811047999
854	0.0006811047999
855	0.0006811047999
856	0.0006811047999
857	0.0006811047999
858	0.0006811047999
859	0.0006811047999
860	0.0006811047999
861	0.0006811047999
862	0.0006811047999
863	0.0006811047999
864	0.0006811047999
865	0.0006811047999
866	0.0006811047999
867	0.0006811047999
868	0.0006811047999
869	0.0006811047999
870	0.0006811047999
871	0.0006811047999
872	0.0006811047999
873	0.0006811047999
874	0.0006811047999
875	0.0006811047999
876	0.0006811047999
877	0.0006811047999
878	0.0006811047999
879	0.0006811047999
880	0.0006811047999
881	0.0006811047999
882	0.0006811047999
883	0.0006811047999
884	0.0006811047999
885	0.0006811047999
886	0.0006811047999
887	0.0006811047999
888	0.0006811047999
889	0.0006811047999
890	0.0006811047999
891	0.0006811047999
892	0.0006811047999
893	0.0006811047999
894	0.0006811047999
895	0.0006811047999
896	0.0006811047999
897	0.0006811047999
898	0.0006811047999
899	0.0006811047999
900	0.0006811047999
901	0.0006811047999
902	0.0006811047999
903	0.0006811047999
904	0.0006811047999
905	0.0006811047999
906	0.0006811047999
907	0.0006811047999
908	0.0006811047999
909	0.0006811047999
910	0.0006811047999
911	0.0006811047999
912	0.0006811047999
913	0.0006811047999
914	0.0006811047999
915	0.0006811047999
916	0.0006811047999
917	0.0006811047999
918	0.0006811047999
919	0.0006811047999
920	0.0006811047999
921	0.0006811047999
922	0.0006811047999
923	0.0006811047999
924	0.0006811047999
925	0.0006811047999
926	0.0006811047999
927	0.0006811047999
928	0.0006811047999
929	0.0006811047999
930	0.0006811047999
931	0.0006811047999
932	0.0006811047999
933	0.0006811047999
934	0.0006811047999
935	0.0006811047999
936	0.0006811047999
937	0.0006811047999
938	0.0006811047999
939	0.0006811047999
940	0.0006811047999
941	0.0006811047999
942	0.0006811047999
943	0.0006811047999
944	0.0006811047999
945	0.0006811047999
946	0.0006811047999
947	0.0006811047999
948	0.0006811047999
949	0.0006811047999
950	0.0006811047999
951	0.0006811047999
952	0.0006811047999
953	0.0006811047999
954	0.0006811047999
955	0.0006811047999
956	0.0006811047999
957	0.0006811047999
958	0.0006811047999
959	0.0006811047999
960	0.0006811047999
961	0.0006811047999
962	0.0006811047999
963	0.0006811047999
964	0.0006811047999
965	0.0006811047999
966	0.0006811047999
967	0.0006811047999
968	0.0006811047999
969	0.0006811047999
970	0.0006811047999
971	0.0006811047999
972	0.0006811047999
973	0.0006811047999
974	0.0006811047999
975	0.0006811047999
976	0.0006811047999
977	0.0006811047999
978	0.0006811047999
979	0.0006811047999
980	0.0006811047999
981	0.0006811047999
982	0.0006811047999
983	0.0006811047999
984	0.0006811047999
985	0.0006811047999
986	0.0006811047999
987	0.0006811047999
988	0.0006811047999
989	0.0006811047999
990	0.0006811047999
991	0.0006811047999
992	0.0006811047999
993	0.0006811047999
994	0.0006811047999
995	0.0006811047999
996	0.0006811047999
997	0.0006811047999
998	0.0006811047999
999	0.0006811047999
